鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總件數,總車位數,平均總價元,平均車位總價元
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.84,都市：其他:第三種住宅區。,,,1080802,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,144.22,3,2,2,有,有,9020000,64585,坡道平面,27.01,1450000,,RPSOMLQJKHGGFEF08DA,67.16,6.04,7.06,有,,3,1,3006666,1450000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.84,都市：其他:第三種住宅區。,,,1100107,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,144.22,3,2,2,有,有,9280000,65523,坡道平面,27.01,1600000,,RPTOMLQJKHGGFEF18DA,67.16,6.04,7.06,有,,3,1,3093333,1600000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1081102,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,102.78999999999999,2,2,2,有,有,6000000,61777,坡道平面,25.9,1250000,,RPUOMLQJKHGGFEF28DA,46.4,2.68,3.13,有,,3,1,2000000,1250000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1080705,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,102.78999999999999,2,2,2,有,有,6050000,62427,坡道平面,25.9,1250000,,RPVOMLQJKHGGFEF38DA,46.4,2.68,3.13,有,,3,1,2016666,1250000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1080706,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,102.78999999999999,2,2,2,有,有,6220000,63337,坡道平面,25.9,1350000,,RPWOMLQJKHGGFEF48DA,46.4,2.68,3.13,有,,3,1,2073333,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1081113,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,102.78999999999999,2,2,2,有,有,6200000,63077,坡道平面,25.9,1350000,,RPXOMLQJKHGGFEF58DA,46.4,2.68,3.13,有,,3,1,2066666,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1081118,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,102.78999999999999,2,2,2,有,有,5950000,61126,坡道平面,25.9,1250000,,RPOPMLQJKHGGFEF77DA,46.4,2.68,3.13,有,,3,1,1983333,1250000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.49,都市：其他:第三種住宅區。,,,1090809,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,142.55,2,2,2,有,有,8800000,63182,坡道平面,27.01,1500000,,RPPPMLQJKHGGFEF87DA,65.99,6.04,7.06,有,,3,1,2933333,1500000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.84,都市：其他:第三種住宅區。,,,1091115,土地1建物1車位2,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,168.45,2,2,2,有,有,10630000,66470,坡道平面,52.91,2950000,,RPQPMLQJKHGGFEF97DA,65.99,6.04,7.06,有,,4,2,2657500,1475000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.49,都市：其他:第三種住宅區。,,,1090919,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,142.55,2,2,2,有,有,9060000,65432,坡道平面,27.01,1500000,,RPRPMLQJKHGGFEF08DA,65.99,6.04,7.06,有,,3,1,3020000,1500000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1090214,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,106.66,2,2,2,有,有,6260000,61645,坡道平面,27.01,1350000,,RPRTMLPJKHGGFEF38DA,46.0,4.37,4.24,有,,3,1,2086666,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1090112,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,106.66,2,2,2,有,有,6480000,63151,坡道平面,27.01,1450000,,RPSTMLPJKHGGFEF48DA,46.0,4.37,4.24,有,,3,1,2160000,1450000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1090423,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,105.55,2,2,2,有,有,6520000,64281,坡道平面,25.9,1400000,,RPTTMLPJKHGGFEF58DA,46.0,4.38,4.24,有,,3,1,2173333,1400000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.84,都市：其他:第三種住宅區。,,,1080727,土地1建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,170.47,3,2,2,有,有,9570000,58995,坡道平面,54.02,2700000,,RPPNMLSJKHGGFEF87DA,66.28,6.04,7.06,有,,4,2,2392500,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1080831,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,107.03,2,2,2,有,有,6190000,60485,坡道平面,27.01,1350000,,RPQNMLSJKHGGFEF97DA,46.0,4.37,4.24,有,,3,1,2063333,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.84,都市：其他:第三種住宅區。,,,1081209,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,138.98000000000002,3,2,2,有,有,8300000,62070,坡道平面,27.01,1350000,,RPRNMLSJKHGGFEF08DA,67.34,0.0,7.06,有,,3,1,2766666,1350000
淡水區,房地(土地+建物)+車位,鄧公路30巷1弄61~90號,43.03,都市：其他:住宅區,,,1091215,土地2建物1車位1,三層，四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780621,199.91,4,2,3,有,有,6250000,31264,坡道平面,0.0,0,車位須定期抽籤,RPUPMLSJKHGGFEF58DA,158.06,7.89,18.84,無,200.0,4,1,1562500,0
淡水區,房地(土地+建物)+車位,新市一路三段101巷91~120號,10.54,都市：其他:第五種住宅區,,,1100110,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000922,90.31,1,1,1,有,有,5680000,62894,坡道平面,33.53,0,,RPVQMLTJKHGGFEF88DA,34.72,1.17,4.37,有,201.0,3,1,1893333,0
淡水區,房地(土地+建物),新春街91~120號,15.95,都市：其他:住宅區,,,1100119,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041223,79.33,2,1,1,有,有,5850000,73743,,0.0,0,,RPQPMLTKKHGGFEF38DA,45.63,4.61,5.01,有,202.0,2,0,2925000,0
淡水區,房地(土地+建物)+車位,民權路3巷12弄1~30號,65.03,都市：其他:住宅區(一),,,1100116,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990907,207.0,4,2,3,有,有,16200000,78261,坡道平面,15.0,0,其他增建;,RPTPMLSKKHGGFEF58DA,104.72,0.0,8.71,有,,3,1,5400000,0
淡水區,房地(土地+建物)+車位,沙崙路一段126巷61~90號,16.69,都市：其他:第五之一種住宅區,,,1100108,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,149.98,2,2,2,有,有,10000000,68822,坡道平面,22.84,1250000,,RPTQMLSKKHGGFEF68DA,61.43,0.0,25.59,有,,3,1,3333333,1250000
三芝區,土地,芝蘭段871~900地號,161.01,,一般農業區,農牧用地,1100202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,470000,2919,,0.0,0,,RPVQMLSKKHGGFEF88DA,0.0,0.0,0.0,無,,1,0,470000,0
淡水區,房地(土地+建物),興福寮66巷61~90號,92.45,,山坡地保育區,丙種建築用地,1100108,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0980526,226.4,4,3,3,有,有,12500000,55212,,0.0,0,毛胚屋;,RPPPMLMLKHGGFEF67DA,165.1,0.0,21.84,無,,3,0,4166666,0
淡水區,房地(土地+建物)+車位,濱海路二段211~240號,25.4,都市：其他:第五之一種住宅區,,,1091030,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060216,177.64999999999998,2,2,2,有,有,10400000,65016,坡道平面,33.07,1000000,,RPQSMLMLKHGGFEF08DA,84.87,6.28,7.92,有,,3,1,3466666,1000000
淡水區,土地,滬尾段61~90地號,9.0,都市：其他:道路用地,,,1100201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,342000,38000,,0.0,0,道路用地包含公共設施保留地用地;,RPSOMLMLKHGGFEF87DA,0.0,0.0,0.0,無,203.0,2,0,171000,0
淡水區,房地(土地+建物)+車位,自立路15巷1~30號,10.84,都市：其他:商業區(一),,,1100117,土地1建物1車位1,二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840510,155.88,3,2,2,有,有,13000000,83397,坡道平面,0.0,0,其他增建;,RPPQMLMLKHGGFEF77DA,90.74,2.3,10.15,有,,3,1,4333333,0
淡水區,房地(土地+建物)+車位,濱海路二段202巷1~30號,26.26,都市：其他:第五種住宅區,,,1091025,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,184.86,3,2,2,有,有,10870000,65028,坡道平面,33.08,1000000,,RPSQMLMLKHGGFEF08DA,88.67,2.63,10.68,有,,3,1,3623333,1000000
淡水區,土地,天生段781~810地號,82.24,都市：其他:商業區,,,1100112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,60798,,0.0,0,土地上有被第三人占用,RPXQMLMLKHGGFEF58DA,0.0,0.0,0.0,無,204.0,1,0,5000000,0
淡水區,土地,中和段1411~1440地號,1807.59,,特定農業區,農牧用地,1091230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7381746,4084,,0.0,0,,RPUPMLKLKHGGFEF97DA,0.0,0.0,0.0,無,,1,0,7381746,0
淡水區,房地(土地+建物)+車位,新市三路一段151~180號,12.03,都市：其他:第五種住宅區,,,1091201,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,86.8,1,1,1,有,有,5980000,74134,坡道平面,25.02,1400000,,RPRQMLKLKHGGFEF77DA,35.65,1.96,4.03,有,,3,1,1993333,1400000
瑞芳區,土地,瑞亭段301~330地號,32.01,,山坡地保育區,林業用地,1100124,土地1建物0車位0,,,其他,,,,0.0,4,1,2,有,無,1500000,46860,,0.0,0,未登記建物;,RPPNMLMLKHGGFFF57DA,0.0,0.0,0.0,無,,1,0,1500000,0
三重區,房地(土地+建物),重陽路三段1~30號,12.55,都市：其他:道路用地,,,1100116,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760723,144.48,3,2,2,有,有,16000000,110742,,0.0,0,陽台外推;,RPXSMLQKJHGGFGF56DA,106.09,0.0,15.93,有,,3,0,5333333,0
三芝區,房地(土地+建物)+車位,三民街31~60號,24.97,都市：其他:住宅區,,,1100127,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,155.84,3,1,2,有,有,4100000,26309,坡道平面,0.0,0,,RPSOMLNLKHGGFEF97DA,88.26,0.0,12.0,有,,3,1,1366666,0
三芝區,房地(土地+建物)+車位,中正路一段84巷2弄31~60號,72.1,都市：其他:住宅區,,,1100127,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0870109,202.49,5,2,4,有,有,6420000,31705,坡道平面,0.0,0,1樓陽台外推,RPXQMLNLKHGGFEF68DA,131.79,21.35,3.99,無,,3,1,2140000,0
三芝區,房地(土地+建物),三民街39巷1~30號,11.22,都市：其他:住宅區,,,1100120,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,61.36,2,1,1,有,有,2040000,33246,,0.0,0,,RPOQMLNLKHGGFEF77DA,42.24,0.0,5.73,有,,2,0,1020000,0
三重區,房地(土地+建物)+車位,捷運路22巷31~60號,15.04,都市：其他:住宅區,,,1090525,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091117,115.64,2,2,1,有,有,14350000,149932,坡道平面,35.27,2300000,,RPUPMLMLKHGGFGF38DA,49.92,0.0,4.84,有,,4,1,3587500,2300000
蘆洲區,房地(土地+建物),鷺江街31~60號,21.57,都市：其他:住宅區,,,1091222,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640113,80.0,5,2,2,有,無,7000000,87500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;頂樓加蓋;,RPWQMLMLKHGGFGF68DA,80.0,0.0,0.0,無,,2,0,3500000,0
三重區,房地(土地+建物),中正北路380巷1~30號,100.95,都市：其他:道路用地,,,1091127,土地2建物3車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0571005,197.19,4,3,3,有,無,25800000,130838,,0.0,0,其他增建;,RPXOMLMLKHGGFGF58DA,197.19,0.0,0.0,無,,5,0,5160000,0
蘆洲區,土地,民生段481~510地號,8.9,都市：其他:住宅區,,,1100205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1689545,189837,,0.0,0,,RPPPMLKLKHGGFGF67DA,0.0,0.0,0.0,無,205.0,1,0,1689545,0
蘆洲區,房地(土地+建物)+車位,中興街70巷1~30號,31.05,都市：其他:住宅區,,,1100106,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820810,191.25,3,2,2,有,有,14900000,77908,坡道平面,0.0,0,,RPQQMLKLKHGGFGF87DA,110.47,0.0,6.46,有,,3,1,4966666,0
蘆洲區,房地(土地+建物),光華路41巷1~30號,36.9,都市：其他:住宅區,,,1100106,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650930,87.0,2,1,1,有,無,9000000,103448,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTQMLKLKHGGFGF18DA,87.0,0.0,0.0,無,206.0,2,0,4500000,0
蘆洲區,房地(土地+建物),九芎街71巷9弄1~30號,32.67,都市：其他:住宅區,,,1100113,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761113,116.23,4,2,2,有,無,9310000,80100,,0.0,0,頂樓加蓋;,RPPNMLRJKHGGFGF97DA,100.22,0.0,16.01,無,,2,0,4655000,0
三重區,房地(土地+建物)+車位,三和路三段121~150號,18.63,都市：其他:住宅區,,,1091226,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081009,138.58,3,2,2,有,無,18550000,136414,升降機械,12.86,1400000,,RPROMLSJKHGGFGF38DA,74.95,0.0,8.2,有,,3,1,6183333,1400000
三重區,房地(土地+建物),神農街481~510號,9.09,都市：其他:住宅區,,,1100123,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090429,64.81,2,1,1,有,有,7950000,122666,,0.0,0,,RPWQMLTKKHGGFGF66DA,38.77,1.9,2.75,有,,2,0,3975000,0
三重區,房地(土地+建物),成功路31~60號,20.24,都市：其他:商業區,,,1100117,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761221,130.59,4,2,2,有,有,14300000,109503,,0.0,0,陽台外推;,RPRPMLNLKHGGFGF18DA,99.56,0.0,11.83,有,207.0,2,0,7150000,0
中和區,房地(土地+建物),景新街226巷1~30號,24.48,都市：其他:住宅區,,,1100126,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700831,78.77,3,1,1,有,無,7680000,97499,,0.0,0,陽台外推;頂樓加蓋;,RPXONLQLJHGGFHF09DA,64.31,0.0,14.46,無,,2,0,3840000,0
中和區,房地(土地+建物)+車位,員山路301~330號,19.46,都市：其他:住宅區,,,1091206,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060110,191.8,3,2,2,有,有,19570000,117211,坡道平面,40.62,1850000,一、房屋之持有土地買賣價款＄10630000 二、房屋買賣價款＄7090000 三、汽車停車位土地價款共＄1110000 汽車停車位房屋價款共＄740000,RPSUMLQLJHGGFHF09DA,82.42,6.84,5.94,有,,3,1,6523333,1850000
中和區,房地(土地+建物)+車位,員山路301~330號,12.44,都市：其他:住宅區,,,1091227,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060110,133.43,2,2,1,有,有,12700000,114751,坡道平面,40.62,2050000,一、房屋之持有土地買賣價款＄6390000 二、房屋買賣價款＄4260000 三、汽車停車位土地價款共＄1230000 汽車停車位房屋價款共＄820000,RPUUMLQLJHGGFHF66DA,49.01,6.38,3.11,有,,3,1,4233333,2050000
中和區,房地(土地+建物)+車位,員山路301~330號,12.44,都市：其他:住宅區,,,1100105,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060110,133.43,2,2,1,有,有,13400000,123370,坡道平面,40.62,1950000,一、房屋之持有土地買賣價款＄6870000 二、房屋買賣價款＄4580000 三、汽車停車位土地價款共＄1170000 汽車停車位房屋價款共＄780000,RPVUMLQLJHGGFHF76DA,49.01,6.38,3.11,有,,3,1,4466666,1950000
中和區,房地(土地+建物)+車位,員山路301~330號,12.17,都市：其他:住宅區,,,1091206,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060110,131.28,2,2,1,有,有,12780000,121663,坡道平面,40.62,1750000,一、房屋之持有土地買賣價款＄6620000 二、房屋買賣價款＄4410000 三、汽車停車位土地價款共＄1050000 汽車停車位房屋價款共＄700000,RPQVMLQLJHGGFHF98DA,49.8,4.32,2.97,有,,3,1,4260000,1750000
中和區,房地(土地+建物)+車位,員山路301~330號,13.03,都市：其他:住宅區,,,1091227,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060110,138.42,2,2,1,有,有,14600000,130368,坡道平面,40.62,1850000,一、房屋之持有土地買賣價款＄7650000 二、房屋買賣價款＄5100000 三、汽車停車位土地價款共＄1110000 汽車停車位房屋價款共＄740000,RPVQMLRLJHGGFHF09DA,55.23,2.68,3.71,有,,3,1,4866666,1850000
中和區,房地(土地+建物)+車位,中山路三段37巷31~60號,14.51,都市：其他:乙種工業區,,,1100117,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970519,155.38,3,2,2,有,有,17500000,123832,坡道平面,30.21,2000000,陽台外推;,RPQTMLSLJHGGFHF98DA,80.96,0.0,11.68,有,,3,1,5833333,2000000
中和區,房地(土地+建物)+車位,南山路361~390號,13.91,都市：其他:住宅區,,,1070323,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090807,106.97999999999999,2,1,1,有,有,14380000,134342,坡道機械,11.85,1600000,預售屋、或土地及建物分次登記案件;,RPVOMLTLJHGGFHF09DA,51.57,0.0,10.59,有,,3,1,4793333,1600000
中和區,房地(土地+建物)+車位,南山路361~390號,13.04,都市：其他:住宅區,,,1090918,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090807,101.49000000000001,2,1,1,有,有,13180000,129183,坡道機械,11.85,1600000,預售屋、或土地及建物分次登記案件;,RPURMLTLJHGGFHF66DA,50.9,5.09,4.41,有,,3,1,4393333,1600000
